[2024-04-30 21:59:09,292    GlobalStatic.py:Create_InitLogger:    INFO] **************************************Program Start*****************************************
[2024-04-30 21:59:09,293    GlobalStatic.py:Create_InitLogger:    INFO] {'result': '1'}
[2024-05-01 16:55:11,416             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:55:11,416              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:55:11,416              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 16:55:11,416             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 16:55:11,417             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 16:55:11,417             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:55:11,417              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:55:11,417              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 16:55:11,417             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 16:55:11,417             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 16:56:46,100             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 16:56:46,101              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 16:56:46,101              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 16:56:46,101              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 16:56:46,101              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 16:56:46,101             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 16:56:46,101             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 16:56:46,101             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:56:46,101              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:56:46,101              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 16:56:46,101             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 16:56:46,101             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 16:56:46,101             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:56:46,101              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:56:46,101              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 16:56:46,101             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 16:56:46,102             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 16:58:17,537             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 16:58:17,537              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 16:58:17,538              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 16:58:17,538              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 16:58:17,538              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 16:58:17,538             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 16:58:17,538             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 16:58:17,538             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:58:17,538              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:58:17,538              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 16:58:17,538             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 16:58:17,538             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 16:58:17,538             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:58:17,538              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:58:17,538              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 16:58:17,538             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 16:58:17,538             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 16:59:53,837             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 16:59:53,837              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 16:59:53,837              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 16:59:53,837              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 16:59:53,837              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 16:59:53,838             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 16:59:53,838             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 16:59:53,838             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:59:53,838              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:59:53,838              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 16:59:53,838             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 16:59:53,838             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 16:59:53,838             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 16:59:53,838              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 16:59:53,838              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 16:59:53,838             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 16:59:53,838             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 17:01:27,008             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 17:01:27,009              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 17:01:27,009              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 17:01:27,009              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 17:01:27,009              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:01:27,009             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:01:27,009             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 17:01:27,009             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:01:27,009              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:01:27,009              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:01:27,009             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:01:27,009             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 17:01:27,009             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:01:27,009              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:01:27,009              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 17:01:27,009             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 17:01:27,009             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 17:03:01,562             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 17:03:01,563              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 17:03:01,563              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 17:03:01,563              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 17:03:01,563              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:03:01,563             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:03:01,563             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 17:03:01,563             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:03:01,563              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:03:01,563              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:03:01,563             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:03:01,563             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 17:03:01,563             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:03:01,563              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:03:01,563              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 17:03:01,563             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 17:03:01,563             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 17:04:34,884             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 17:04:34,884              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 17:04:34,884              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 17:04:34,884              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 17:04:34,884              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:04:34,884             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:04:34,885             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 17:04:34,885             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:04:34,885              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:04:34,885              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:04:34,885             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:04:34,885             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 17:04:34,885             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:04:34,885              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:04:34,885              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 17:04:34,885             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 17:04:34,885             cli.py:  <module>:    INFO] ********************************************************************************************
[2024-05-01 17:06:09,566             cli.py:  <module>:    INFO] CMD#$IQ.IQ,IQ,GenCW,1575.52,-120,1,2A
[2024-05-01 17:06:09,566              IQ.py:     GenCW:    INFO] IQ.IQ:GenCW start
[2024-05-01 17:06:09,566              IQ.py:   GetLoss:    INFO] IQ.IQ:GetLoss start
[2024-05-01 17:06:09,567              IQ.py:   GetLoss:    INFO] {'result': '1', 'loss': '32'}
[2024-05-01 17:06:09,567              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:06:09,567             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:06:09,567             TCP.py:     write:    INFO] MROUT1;PORT:RES RF2A, MVSG1;
[2024-05-01 17:06:09,567             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:06:09,567              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:06:09,567              IQ.py:     Write:    INFO] IQ.IQ:Write start
[2024-05-01 17:06:09,567             TCP.py:     write:    INFO] TCP.TCP:write start
[2024-05-01 17:06:09,567             TCP.py:     write:    INFO] MVSG1;TRIG:MODE SSH;;MVSG1;TRIG:SOUR IMM;;
[2024-05-01 17:06:09,567             TCP.py:     write:   ERROR] connect_serial_port Exception
Traceback (most recent call last):
  File "D:\Project\Kangaroo\02-Script\06-WIFI_OTA\Centimani_Kangaroo_WIFI_OTA\py\IQ_py\TCP\TCP.py", line 68, in write
    self.mSocket.send(cmd.encode())
ConnectionResetError: [WinError 10054] 遠端主機已強制關閉一個現存的連線。
[2024-05-01 17:06:09,567              IQ.py:     Write:    INFO] {'result': '0'}
[2024-05-01 17:06:09,567              IQ.py:     GenCW:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|'}
[2024-05-01 17:06:09,567             cli.py:  <module>:    INFO] {'result': '0', 'cable_loss': 32.0, 'test_data': '32.0|', 'cls_obj': <IQ.IQ.IQ object at 0x0000020522595CD0>}
[2024-05-01 17:06:09,567             cli.py:  <module>:    INFO] ********************************************************************************************
